1.590241000000000042e+02 1.590535999999999888e+02 1.590772000000000048e+02 1.591020000000000039e+02 1.591288000000000125e+02 1.591571999999999889e+02 1.591835000000000093e+02 1.592073000000000036e+02 1.592317999999999927e+02 1.592583999999999946e+02
3.508307039999999846e-03 3.557916310000000006e-03 3.563062459999999983e-03 3.582388770000000111e-03 3.628094310000000173e-03 3.571668609999999796e-03 3.544798740000000125e-03 3.557674619999999944e-03 3.546563129999999887e-03 3.533893639999999801e-03
3.715877149999999772e-07 3.790514480000000077e-07 3.722577810000000234e-07 3.750423080000000097e-07 3.657971939999999922e-07 3.827832229999999823e-07 3.846207570000000054e-07 3.790513279999999959e-07 3.681363190000000009e-07 3.768228379999999802e-07
9.441396737241435403e+03 9.386367810419233138e+03 9.571492234302013458e+03 9.551959055243441981e+03 9.918321872091781188e+03 9.330786710053904244e+03 9.216347988208031893e+03 9.385733163821021662e+03 9.633831129821233844e+03 9.378130207702537518e+03
