1.340629000000000133e+02 1.341314000000000135e+02 1.341927000000000021e+02 1.342576999999999998e+02 1.343208999999999946e+02 1.343814999999999884e+02 1.344445000000000050e+02 1.345048999999999921e+02 1.345691999999999950e+02 1.346448000000000036e+02
2.566275570000000131e-03 2.561091020000000069e-03 2.460790119999999980e-03 2.558684030000000185e-03 2.559869729999999892e-03 2.573110970000000008e-03 2.539553070000000103e-03 2.730449550000000215e-03 2.662125830000000148e-03 2.676148530000000206e-03
4.567839129999999980e-07 4.720986549999999903e-07 4.634116850000000161e-07 4.678111929999999913e-07 4.543353889999999800e-07 4.593471880000000107e-07 4.631904220000000026e-07 4.585675009999999970e-07 4.619640630000000101e-07 4.611286649999999753e-07
5.618139117784561677e+03 5.424906410716209393e+03 5.310159841998804950e+03 5.469480141318465940e+03 5.634317273048699462e+03 5.601669145300177661e+03 5.482740897435915031e+03 5.954302352534136844e+03 5.762625371142777112e+03 5.803474676639329118e+03
