6.150337610000000067e-06 6.576315209999999944e-06 6.168856549999999646e-06 6.205898070000000150e-06 6.341716999999999611e-06 6.107120670000000169e-06 6.317022489999999883e-06 6.533097419999999716e-06 6.168855779999999605e-06 6.273806759999999928e-06
-9.168367250000000052e-03 -9.170242719999999181e-03 -9.172591940000000485e-03 -9.171852609999999600e-03 -9.170254920000000740e-03 -9.175192509999999246e-03 -9.178514860000000497e-03 -9.178419289999999869e-03 -9.178888129999999979e-03 -9.178807880000000585e-03
7.729789999999999850e+01 7.729779999999999518e+01 7.729699999999999704e+01 7.729659999999999798e+01 7.729699999999999704e+01 7.729630000000000223e+01 7.729640000000000555e+01 7.729529999999999745e+01 7.729569999999999652e+01 7.729760000000000275e+01
5.891016379999999712e-06 5.841627790000000333e-06 5.965099260000000140e-06 6.144132899999999668e-06 5.755197020000000173e-06 5.872494909999999638e-06 5.687287710000000263e-06 6.230562150000000243e-06 5.878667729999999764e-06 5.742849129999999594e-06
-9.213336980000000342e-03 -9.216888930000000091e-03 -9.213698790000000513e-03 -9.213850819999999317e-03 -9.209987890000000121e-03 -9.212889789999999593e-03 -9.211530699999999697e-03 -9.213325479999999457e-03 -9.212361880000000461e-03 -9.215058610000000094e-03
7.729989999999999384e+01 7.730049999999999955e+01 7.730020000000000380e+01 7.730039999999999623e+01 7.729970000000000141e+01 7.729789999999999850e+01 7.729789999999999850e+01 7.729890000000000327e+01 7.729890000000000327e+01 7.730230000000000246e+01
5.662581980000000069e-06 5.761359059999999735e-06 5.755183719999999785e-06 5.909522889999999730e-06 5.736663019999999751e-06 5.761357290000000302e-06 5.687275110000000297e-06 5.792231290000000000e-06 5.810751999999999859e-06 5.545288500000000296e-06
-9.225772999999999613e-03 -9.235031799999999721e-03 -9.235885750000000574e-03 -9.236328259999999207e-03 -9.236257140000000629e-03 -9.236173270000000088e-03 -9.233385869999999329e-03 -9.231202040000000691e-03 -9.228097060000000837e-03 -9.233195760000000030e-03
7.729649999999999466e+01 7.729600000000000648e+01 7.729619999999999891e+01 7.729619999999999891e+01 7.729659999999999798e+01 7.729619999999999891e+01 7.729519999999999413e+01 7.729600000000000648e+01 7.729659999999999798e+01 7.729649999999999466e+01
5.644041659999999590e-06 5.693430130000000228e-06 5.304495980000000021e-06 5.335363770000000274e-06 5.860115440000000122e-06 5.644040919999999870e-06 5.452660639999999850e-06 5.551437559999999783e-06 5.816900090000000275e-06 5.656387299999999843e-06
-9.202583650000000295e-03 -9.198477380000000259e-03 -9.204192110000000357e-03 -9.203833530000000290e-03 -9.206959350000000139e-03 -9.205222319999999472e-03 -9.207983960000000814e-03 -9.215169460000000382e-03 -9.219908829999999902e-03 -9.223739070000000484e-03
7.729000000000000625e+01 7.729240000000000066e+01 7.729340000000000543e+01 7.729279999999999973e+01 7.729229999999999734e+01 7.729099999999999682e+01 7.728940000000000055e+01 7.729000000000000625e+01 7.729080000000000439e+01 7.729139999999999588e+01
5.594643220000000267e-06 5.514387039999999666e-06 5.415610190000000199e-06 5.353874659999999663e-06 5.397083830000000385e-06 5.502034179999999905e-06 5.384736730000000342e-06 5.625505180000000336e-06 5.279786950000000138e-06 5.458820059999999649e-06
-9.206111200000000397e-03 -9.207580749999999536e-03 -9.214196549999999555e-03 -9.213153590000000212e-03 -9.211129090000000699e-03 -9.208731249999999383e-03 -9.205257930000000297e-03 -9.211219479999999474e-03 -9.218742619999999513e-03 -9.220606450000000051e-03
7.730159999999999343e+01 7.730219999999999914e+01 7.730259999999999820e+01 7.730209999999999582e+01 7.730299999999999727e+01 7.730400000000000205e+01 7.730429999999999779e+01 7.730400000000000205e+01 7.730329999999999302e+01 7.730329999999999302e+01
4.946413469999999716e-06 5.125446399999999845e-06 5.106925749999999781e-06 5.020494660000000154e-06 5.162486280000000329e-06 5.230395319999999895e-06 5.434122419999999790e-06 4.934065190000000052e-06 5.137792349999999740e-06 4.804420710000000065e-06
-9.260699020000000628e-03 -9.260254889999999794e-03 -9.264001049999999807e-03 -9.266115000000000115e-03 -9.270634970000000280e-03 -9.268764789999999962e-03 -9.277925069999999955e-03 -9.279300980000000296e-03 -9.278308869999999861e-03 -9.281318309999999835e-03
7.730100000000000193e+01 7.730039999999999623e+01 7.730190000000000339e+01 7.730100000000000193e+01 7.730129999999999768e+01 7.730020000000000380e+01 7.730029999999999291e+01 7.730010000000000048e+01 7.730150000000000432e+01 7.730039999999999623e+01
4.551286889999999610e-06 4.520419190000000319e-06 4.650063509999999726e-06 4.699451819999999784e-06 4.934044910000000178e-06 4.822921220000000340e-06 4.798227070000000223e-06 4.711797540000000326e-06 4.285822660000000152e-06 4.693269249999999653e-06
-9.239238679999999329e-03 -9.239314990000000588e-03 -9.232463729999999466e-03 -9.231331000000000606e-03 -9.233106790000000785e-03 -9.232247880000000670e-03 -9.231730319999999212e-03 -9.236787629999999860e-03 -9.245344180000000106e-03 -9.234189199999999487e-03
7.730349999999999966e+01 7.730219999999999914e+01 7.730230000000000246e+01 7.730129999999999768e+01 7.730219999999999914e+01 7.730219999999999914e+01 7.730200000000000671e+01 7.730110000000000525e+01 7.730259999999999820e+01 7.730039999999999623e+01
4.668587629999999884e-06 4.501902029999999997e-06 4.730323039999999985e-06 4.526596189999999938e-06 4.495727819999999699e-06 4.366083469999999972e-06 4.687107569999999703e-06 4.538942600000000231e-06 4.551289360000000312e-06 4.625370559999999727e-06
-9.236254710000000798e-03 -9.237318220000000427e-03 -9.237357430000000744e-03 -9.234277830000000090e-03 -9.236254240000000074e-03 -9.238371020000000350e-03 -9.227318680000000731e-03 -9.233568540000000602e-03 -9.229311270000000247e-03 -9.233104829999999943e-03
7.731489999999999441e+01 7.731629999999999825e+01 7.731640000000000157e+01 7.731659999999999400e+01 7.731749999999999545e+01 7.731709999999999638e+01 7.731640000000000157e+01 7.731650000000000489e+01 7.731730000000000302e+01 7.731770000000000209e+01 7.731560000000000343e+01 7.731570000000000675e+01 7.731499999999999773e+01 7.731600000000000250e+01 7.731539999999999679e+01 7.731539999999999679e+01 7.731499999999999773e+01 7.731600000000000250e+01 7.731699999999999307e+01 7.731709999999999638e+01 7.731749999999999545e+01 7.731780000000000541e+01 7.731570000000000675e+01 7.731619999999999493e+01 7.731719999999999970e+01 7.731839999999999691e+01 7.731829999999999359e+01 7.731759999999999877e+01 7.731759999999999877e+01 7.731839999999999691e+01 7.731820000000000448e+01 7.731759999999999877e+01 7.731539999999999679e+01 7.731539999999999679e+01 7.731589999999999918e+01 7.731589999999999918e+01 7.731579999999999586e+01 7.731680000000000064e+01 7.731740000000000634e+01 7.731789999999999452e+01 7.731730000000000302e+01 7.731799999999999784e+01 7.731669999999999732e+01 7.731690000000000396e+01 7.731709999999999638e+01 7.731829999999999359e+01 7.731690000000000396e+01 7.731740000000000634e+01 7.731719999999999970e+01 7.731550000000000011e+01 7.731459999999999866e+01 7.731550000000000011e+01 7.731879999999999598e+01 7.731839999999999691e+01 7.731680000000000064e+01 7.731780000000000541e+01 7.731780000000000541e+01 7.731749999999999545e+01 7.731659999999999400e+01 7.731520000000000437e+01 7.731510000000000105e+01 7.731650000000000489e+01 7.731629999999999825e+01 7.731650000000000489e+01 7.731789999999999452e+01 7.731910000000000593e+01 7.731860000000000355e+01 7.731789999999999452e+01 7.731640000000000157e+01 7.731550000000000011e+01 7.731499999999999773e+01 7.731499999999999773e+01 7.731579999999999586e+01 7.731610000000000582e+01 7.731690000000000396e+01 7.731619999999999493e+01 7.731619999999999493e+01 7.731560000000000343e+01 7.731570000000000675e+01 7.731570000000000675e+01 7.731680000000000064e+01 7.731780000000000541e+01 7.731850000000000023e+01 7.731850000000000023e+01 7.731680000000000064e+01 7.731610000000000582e+01 7.731669999999999732e+01 7.731699999999999307e+01 7.731690000000000396e+01 7.731749999999999545e+01 7.731719999999999970e+01 7.731650000000000489e+01 7.731650000000000489e+01 7.731740000000000634e+01 7.731770000000000209e+01 7.731650000000000489e+01 7.731550000000000011e+01 7.731640000000000157e+01 7.731770000000000209e+01 7.731810000000000116e+01
4.174656640000000287e-06 4.359862060000000404e-06 4.526546940000000220e-06 4.254912320000000344e-06 4.310473819999999965e-06 4.137614910000000080e-06 4.366034910000000004e-06 4.440117080000000185e-06 4.217870580000000313e-06 4.267263209999999948e-06 4.205528049999999695e-06 4.094404759999999614e-06 4.612980119999999593e-06 4.088230189999999704e-06 4.224043439999999737e-06 4.075879119999999871e-06 4.057358580000000417e-06 4.396901819999999606e-06 3.983276420000000061e-06 4.285778580000000341e-06 4.353687220000000150e-06 4.458636950000000385e-06 4.588280069999999673e-06 4.328992259999999848e-06 4.415421439999999957e-06 4.149960389999999752e-06 4.143786879999999876e-06 3.977101389999999753e-06 4.125265689999999970e-06 4.082051100000000339e-06 3.970927879999999876e-06 4.242561769999999857e-06 4.131438560000000066e-06 4.254908800000000281e-06 4.075876949999999835e-06 3.921538949999999687e-06 4.137611420000000337e-06 4.193173019999999897e-06 4.205520050000000321e-06 4.026488209999999699e-06 4.106743209999999831e-06 4.137610769999999885e-06 4.143784279999999762e-06 4.285775039999999782e-06 4.415418780000000049e-06 4.199345880000000168e-06 4.211692909999999746e-06 4.304295580000000083e-06 3.946231920000000182e-06 3.995618730000000304e-06 3.977098199999999828e-06 4.279600220000000024e-06 3.903016069999999792e-06 4.298125529999999628e-06 4.014143920000000320e-06 4.298125529999999628e-06 4.242563910000000420e-06 3.958582050000000417e-06 4.032663170000000389e-06 4.088224779999999773e-06 3.927713459999999803e-06 4.100571810000000197e-06 4.267255989999999592e-06 4.359858679999999578e-06 4.224041409999999785e-06 4.026489019999999885e-06 3.940058800000000238e-06 4.094396119999999613e-06 4.248733900000000233e-06 4.007966959999999999e-06 4.440112749999999936e-06 4.261080270000000381e-06 4.174651109999999920e-06 4.168477600000000044e-06 4.347509420000000170e-06 4.440112079999999835e-06 3.946231209999999936e-06 4.199345160000000098e-06 4.007966320000000219e-06 4.106742360000000348e-06 4.193170989999999945e-06 4.217865040000000122e-06 4.193170989999999945e-06 3.835107380000000013e-06 4.322813149999999986e-06 4.211689980000000340e-06 3.958576080000000148e-06 4.279598580000000004e-06 3.977100250000000276e-06 4.168480780000000144e-06 4.440115340000000226e-06 4.119092679999999790e-06 4.001795939999999626e-06 4.470981569999999902e-06 4.569757759999999940e-06 4.063529770000000348e-06 4.106744359999999980e-06 4.125264889999999609e-06 4.217867569999999770e-06 3.835109830000000219e-06
-9.221871819999999734e-03 -9.225187759999999709e-03 -9.237011950000000374e-03 -9.241537200000000257e-03 -9.238382479999999661e-03 -9.239629920000000732e-03 -9.244333089999999184e-03 -9.238485709999999171e-03 -9.235863889999999451e-03 -9.230123039999999640e-03 -9.228696649999999779e-03 -9.235320070000000575e-03 -9.233815379999999601e-03 -9.236051389999999639e-03 -9.236295259999999230e-03 -9.229662919999999382e-03 -9.228702829999999371e-03 -9.228561539999999286e-03 -9.225732739999999155e-03 -9.221089019999999942e-03 -9.219587790000000754e-03 -9.222077570000000724e-03 -9.224249139999999778e-03 -9.232686970000000826e-03 -9.228750650000000846e-03 -9.226427500000000323e-03 -9.230026949999999356e-03 -9.225993669999999966e-03 -9.225898300000000274e-03 -9.230518840000000169e-03 -9.236357880000000548e-03 -9.240129419999999760e-03 -9.236777430000000719e-03 -9.242664399999999530e-03 -9.233292569999999172e-03 -9.232944450000000677e-03 -9.235013000000000249e-03 -9.234316129999999706e-03 -9.237309719999999696e-03 -9.240348940000000372e-03 -9.240517510000000739e-03 -9.236181660000000390e-03 -9.232708920000000721e-03 -9.230743120000000843e-03 -9.227992869999999959e-03 -9.228702860000000119e-03 -9.216894780000000134e-03 -9.220826999999999149e-03 -9.220943730000000227e-03 -9.231099189999999663e-03 -9.229986109999999480e-03 -9.228215269999999470e-03 -9.220717249999999671e-03 -9.221133359999999710e-03 -9.223393599999999207e-03 -9.218156289999999628e-03 -9.209344540000000828e-03 -9.205531169999999624e-03 -9.208526010000000692e-03 -9.205915040000000119e-03 -9.207766069999999761e-03 -9.208331210000000183e-03 -9.207380189999999492e-03 -9.209075170000000782e-03 -9.209704640000000025e-03 -9.211985140000000100e-03 -9.211865640000000549e-03 -9.211023159999999835e-03 -9.214174999999999796e-03 -9.216662340000000841e-03 -9.206190149999999781e-03 -9.215222909999999309e-03 -9.217585170000000550e-03 -9.217113199999999937e-03 -9.218957839999999959e-03 -9.222802089999999203e-03 -9.225343619999999689e-03 -9.218397559999999200e-03 -9.213324979999999720e-03 -9.222269789999999398e-03 -9.217386470000000012e-03 -9.219572920000000324e-03 -9.220188179999999969e-03 -9.215716940000000246e-03 -9.218488089999999149e-03 -9.217546210000000101e-03 -9.212654549999999345e-03 -9.216766319999999957e-03 -9.222571809999999953e-03 -9.218479789999999355e-03 -9.213338370000000860e-03 -9.208558650000000373e-03 -9.212602309999999919e-03 -9.214540579999999648e-03 -9.220341369999999342e-03 -9.226154199999999500e-03 -9.223272229999999322e-03 -9.222299379999999991e-03 -9.223247329999999938e-03 -9.215981709999999591e-03
7.731329999999999814e+01 7.731380000000000052e+01 7.731419999999999959e+01 7.731279999999999575e+01 7.731109999999999616e+01 7.731180000000000518e+01 7.731199999999999761e+01 7.731210000000000093e+01 7.731270000000000664e+01 7.731459999999999866e+01 7.731550000000000011e+01 7.731489999999999441e+01 7.731489999999999441e+01 7.731529999999999347e+01 7.731680000000000064e+01 7.731749999999999545e+01 7.731820000000000448e+01 7.731879999999999598e+01 7.731940000000000168e+01 7.731950000000000500e+01 7.731789999999999452e+01 7.731900000000000261e+01 7.731990000000000407e+01 7.732049999999999557e+01 7.731969999999999743e+01 7.732080000000000553e+01 7.732099999999999795e+01 7.732070000000000221e+01 7.732070000000000221e+01 7.732110000000000127e+01 7.732160000000000366e+01 7.732269999999999754e+01 7.732340000000000657e+01 7.732210000000000605e+01 7.732160000000000366e+01 7.732380000000000564e+01 7.732420000000000471e+01 7.732349999999999568e+01 7.732359999999999900e+01 7.732529999999999859e+01 7.732649999999999579e+01 7.732620000000000005e+01 7.732439999999999714e+01 7.732410000000000139e+01 7.732450000000000045e+01 7.732550000000000523e+01 7.732559999999999434e+01 7.732519999999999527e+01 7.732489999999999952e+01 7.732510000000000616e+01 7.732640000000000668e+01 7.732620000000000005e+01 7.732510000000000616e+01 7.732540000000000191e+01 7.732590000000000430e+01 7.732710000000000150e+01 7.732729999999999393e+01 7.732699999999999818e+01 7.732659999999999911e+01 7.732640000000000668e+01 7.732699999999999818e+01 7.732630000000000337e+01 7.732590000000000430e+01 7.732489999999999952e+01 7.732829999999999870e+01 7.733029999999999404e+01 7.733050000000000068e+01 7.732769999999999300e+01 7.732630000000000337e+01 7.732609999999999673e+01 7.732609999999999673e+01 7.732779999999999632e+01 7.732880000000000109e+01 7.732890000000000441e+01 7.732800000000000296e+01 7.732789999999999964e+01 7.732789999999999964e+01 7.732739999999999725e+01 7.732620000000000005e+01 7.732620000000000005e+01 7.732699999999999818e+01 7.732810000000000628e+01 7.732779999999999632e+01 7.732699999999999818e+01 7.732649999999999579e+01 7.732620000000000005e+01 7.732620000000000005e+01 7.732580000000000098e+01 7.732670000000000243e+01 7.732699999999999818e+01 7.732630000000000337e+01 7.732680000000000575e+01 7.732649999999999579e+01 7.732769999999999300e+01 7.732869999999999777e+01 7.732769999999999300e+01 7.732590000000000430e+01 7.732829999999999870e+01 7.732970000000000255e+01 7.732940000000000680e+01
3.977083990000000162e-06 3.872134440000000156e-06 3.841266930000000072e-06 3.619020840000000205e-06 4.285759109999999806e-06 3.804225919999999936e-06 3.933869470000000149e-06 3.909175460000000117e-06 4.075860030000000291e-06 4.230197589999999689e-06 4.082033530000000343e-06 4.316626629999999715e-06 4.267238609999999650e-06 3.989430990000000266e-06 4.304279619999999786e-06 3.717796879999999911e-06 4.452443679999999980e-06 4.038820260000000418e-06 4.075865999999999712e-06 4.032651460000000051e-06 4.267244679999999858e-06 3.989436920000000389e-06 4.316625970000000285e-06 4.075859379999999839e-06 4.044991869999999755e-06 3.736316759999999935e-06 4.088212970000000343e-06 3.995614830000000133e-06 4.242555169999999632e-06 4.125258509999999759e-06 4.026482369999999691e-06 4.051175759999999591e-06 3.933879110000000390e-06 4.193166449999999993e-06 3.915358589999999738e-06 4.069696290000000068e-06 3.989440679999999629e-06 3.822755970000000218e-06 3.859797009999999827e-06 4.162298909999999588e-06 3.736326849999999902e-06 4.088216809999999873e-06 3.835102980000000146e-06 3.865970519999999704e-06 3.903010300000000249e-06 4.119083060000000045e-06 4.063521489999999959e-06 4.131430069999999973e-06 4.075869029999999904e-06 4.051175359999999834e-06 4.069695890000000311e-06 4.335156720000000141e-06 4.186992529999999688e-06 4.174645519999999760e-06 4.057348869999999711e-06 4.205513060000000164e-06 4.156124990000000130e-06 4.291947350000000387e-06 3.995618840000000068e-06 3.964751289999999838e-06 4.088221499999999733e-06 4.285773839999999664e-06 4.001792349999999944e-06 3.946230750000000385e-06 3.847454579999999996e-06 3.767198940000000083e-06 3.779546589999999792e-06 4.069701609999999884e-06 4.001792989999999725e-06 3.705464460000000180e-06 3.693120919999999921e-06 4.020318580000000345e-06 4.001798040000000044e-06 3.890674790000000108e-06 3.859807220000000230e-06 3.853629359999999609e-06 3.804241260000000101e-06 4.020314159999999982e-06 4.143784390000000372e-06 4.063527859999999984e-06 3.810413909999999822e-06 4.224039139999999809e-06 4.051180840000000231e-06 4.125262970000000267e-06 4.051180840000000231e-06 4.069701369999999861e-06 4.156130519999999650e-06 4.594449799999999814e-06 4.693225290000000277e-06 4.020312640000000397e-06 4.230212000000000081e-06 4.396896779999999958e-06 4.520366999999999677e-06 4.396896779999999958e-06 4.736439870000000084e-06 4.730266360000000208e-06 4.810521990000000296e-06 4.711739499999999851e-06 4.804342110000000394e-06 4.674698460000000241e-06
-9.185430280000000253e-03 -9.184219800000000683e-03 -9.186650669999999255e-03 -9.188115510000000735e-03 -9.190166859999999646e-03 -9.189892419999999909e-03 -9.191356899999999358e-03 -9.190443589999999774e-03 -9.195877459999999767e-03 -9.197626659999999510e-03 -9.191416000000000863e-03 -9.191353410000000293e-03 -9.197459700000000515e-03 -9.195189450000000250e-03 -9.199112199999999809e-03 5.918462400000000149e-05 5.930079330000000219e-05 5.933659949999999899e-05 -9.190704370000000317e-03 -9.193386180000000588e-03 -9.250736889999999551e-04 -9.196488109999999619e-03 -9.203728779999999915e-03 -9.210002599999999456e-03 -9.207185919999999468e-03 -9.207732740000000235e-03 -9.202484460000000255e-03 -9.200303309999999582e-03 -9.210529040000000126e-03 -9.200562210000000699e-03 -9.203153860000000408e-03 -3.083227510000000060e-01 -4.092183690000000262e-01 -9.210048639999999370e-03 -1.090002369999999998e-01 -1.089890270000000022e-01 -1.089891229999999933e-01 -1.089908609999999944e-01 -1.089924250000000039e-01 -1.089899109999999949e-01 -1.089908220000000011e-01 -1.089912350000000058e-01 -1.089908220000000011e-01 -1.089882120000000010e-01 -1.089914409999999945e-01 -1.089932410000000046e-01 -1.089974340000000042e-01 -1.090027380000000018e-01 -1.090012640000000005e-01 -1.089978610000000014e-01 -1.089913519999999997e-01 -1.089917549999999957e-01 -1.089889200000000030e-01 -1.089954780000000067e-01 -1.089942579999999966e-01 -1.089957399999999937e-01 -1.089960829999999936e-01 -1.090013469999999984e-01 -1.089934220000000065e-01 -1.089996119999999957e-01 -1.090031229999999934e-01 -1.090053269999999991e-01 -1.090088770000000040e-01 -1.090057100000000057e-01 -1.090096970000000026e-01 -1.090106190000000030e-01 -1.090095509999999962e-01 -1.090052140000000030e-01 -1.090053319999999965e-01 -1.090062480000000000e-01 -1.090085259999999945e-01 -1.090087510000000010e-01 -1.090108379999999988e-01 -1.090098419999999957e-01 -1.090099159999999984e-01 -1.090159009999999984e-01 -1.090169980000000038e-01 -1.090135269999999990e-01 -1.090091470000000007e-01 -1.090049679999999938e-01 -2.410619830000000074e-01 -5.637133680000000480e-01 -1.109017259999999894e+00 -1.109023990000000071e+00 -1.109024199999999905e+00 -1.109034410000000026e+00 -1.109039300000000061e+00 -1.109037870000000092e+00 -1.109038570000000057e+00 -1.109039770000000091e+00 -1.109048899999999893e+00 -1.109052729999999931e+00 -1.109047740000000060e+00 -1.109045650000000105e+00 -1.109043690000000026e+00 -1.109046799999999999e+00 -1.109046640000000084e+00 -1.109053550000000055e+00 -1.109060090000000054e+00 -1.109049249999999986e+00
8.072159999999999513e+01 8.072880000000000678e+01 8.074049999999999727e+01 8.075339999999999918e+01 8.076250000000000284e+01 8.076900000000000546e+01 8.077750000000000341e+01 8.078770000000000095e+01 8.080129999999999768e+01 8.083540000000000703e+01 8.087380000000000280e+01 8.090600000000000591e+01 8.098029999999999973e+01 8.113630000000000564e+01 8.122929999999999495e+01 8.122249999999999659e+01 8.118309999999999604e+01 8.114589999999999748e+01 8.109139999999999304e+01 8.103220000000000312e+01 8.098430000000000462e+01 8.095099999999999341e+01 8.090550000000000352e+01 8.087090000000000600e+01 8.084380000000000166e+01 8.080509999999999593e+01 8.077710000000000434e+01 8.075950000000000273e+01 8.073430000000000462e+01 8.070869999999999322e+01 8.069140000000000157e+01 8.067270000000000607e+01 8.065409999999999968e+01 8.064010000000000389e+01 8.062560000000000571e+01 8.060699999999999932e+01 8.059290000000000020e+01 8.058629999999999427e+01 8.057479999999999620e+01 8.056870000000000687e+01 8.056239999999999668e+01 8.055089999999999861e+01 8.054420000000000357e+01 8.054179999999999495e+01 8.053759999999999764e+01 8.053489999999999327e+01 8.053119999999999834e+01 8.052830000000000155e+01 8.052570000000000050e+01 8.052290000000000703e+01 8.051879999999999882e+01 8.051890000000000214e+01 8.051990000000000691e+01 8.051860000000000639e+01 8.051609999999999445e+01 8.051569999999999538e+01 8.051519999999999300e+01 8.051630000000000109e+01 8.051789999999999736e+01 8.051860000000000639e+01 8.051930000000000121e+01 8.051829999999999643e+01 8.051959999999999695e+01 8.052309999999999945e+01 8.052410000000000423e+01 8.052469999999999573e+01 8.052559999999999718e+01 8.052700000000000102e+01 8.052989999999999782e+01 8.053100000000000591e+01 8.053260000000000218e+01 8.053319999999999368e+01 8.053459999999999752e+01 8.053730000000000189e+01 8.053950000000000387e+01 8.054170000000000584e+01 8.054340000000000543e+01 8.054420000000000357e+01 8.054500000000000171e+01 8.054730000000000700e+01 8.055070000000000618e+01 8.055150000000000432e+01 8.055329999999999302e+01 8.055429999999999779e+01 8.055450000000000443e+01 8.055549999999999500e+01 8.055920000000000414e+01 8.056229999999999336e+01 8.056340000000000146e+01 8.056659999999999400e+01 8.056740000000000634e+01 8.056719999999999970e+01 8.056870000000000687e+01 8.057179999999999609e+01 8.057399999999999807e+01 8.057590000000000430e+01 8.057750000000000057e+01 8.057850000000000534e+01 8.058079999999999643e+01 8.058379999999999654e+01
2.112659219999999996e-06 1.976842569999999911e-06 1.865720380000000009e-06 1.124902259999999961e-06 1.217504529999999905e-06 1.390362089999999975e-06 8.224018570000000185e-07 6.248510810000000437e-07 1.124518130000000033e-07 1.680131800000000015e-07 -1.962224449999999947e-07 -3.196961009999999754e-07 -9.185237990000000120e-07 -8.074011329999999710e-07 -4.802066180000000502e-07 -9.000035619999999632e-07 -1.258065610000000052e-06 -1.535872249999999904e-06 -1.776638019999999917e-06 -1.591433579999999967e-06 -1.616127509999999921e-06 -1.875413710000000047e-06 -1.986536369999999961e-06 -1.634647950000000071e-06 -1.850718159999999934e-06 -2.023575690000000107e-06 -2.270515010000000142e-06 -1.770462880000000057e-06 -2.171738589999999905e-06 -2.035920310000000048e-06 -2.116175630000000070e-06 -2.128522599999999854e-06 -1.992705910000000047e-06 -1.881588480000000047e-06 -1.788986279999999933e-06 -1.739598449999999923e-06 -1.869241520000000089e-06 -1.764292569999999930e-06 -1.708731350000000055e-06 -1.974190950000000082e-06 -1.653170040000000065e-06 -1.474139149999999925e-06 -1.529700889999999992e-06 -9.679143400000000099e-07 -9.185265110000000030e-07 -1.091383909999999912e-06 -7.703607789999999910e-07 -8.012279610000000501e-07 -1.079034609999999936e-06 -7.641870740000000425e-07 -7.456666309999999876e-07 -3.814312460000000149e-07 -3.382168780000000243e-07 -2.209207369999999957e-07 -1.591859260000000030e-07 1.433132540000000025e-07 -4.850262399999999689e-09 6.923149600000000558e-08 4.334668079999999913e-07 8.100489850000000016e-07 6.865790380000000021e-07 8.347425469999999969e-07 8.223955880000000417e-07 5.878033660000000432e-07 7.174499569999999587e-07 1.168114170000000035e-06 1.439747399999999950e-06 1.310104269999999990e-06 1.069338450000000007e-06 1.316277749999999969e-06 1.606431420000000035e-06 2.149697870000000042e-06 1.841023750000000002e-06 2.057090040000000045e-06 1.723722199999999966e-06 1.822497859999999987e-06 2.007702210000000034e-06 2.291686679999999976e-06 1.921277789999999828e-06 2.458370679999999988e-06 2.291686679999999976e-06 2.266992649999999871e-06 2.316380069999999877e-06 2.353420950000000177e-06 2.933728180000000121e-06 3.057197810000000029e-06 3.125104920000000005e-06 3.032502710000000066e-06 3.094237520000000108e-06 3.279441930000000161e-06 3.242398260000000117e-06 2.909028559999999855e-06 3.353518950000000084e-06 3.334998519999999970e-06 3.180661579999999856e-06 3.254748230000000195e-06 3.446126130000000052e-06 3.507860940000000094e-06 3.730106239999999848e-06 3.563416569999999808e-06
