2.477072000000000003e+02 2.476816000000000031e+02 2.476357999999999890e+02 2.475940999999999974e+02 2.475569000000000131e+02 2.475076999999999998e+02 2.474590000000000032e+02 2.474251999999999896e+02 2.473820000000000050e+02 2.473403999999999883e+02 2.473197000000000116e+02 2.473098999999999990e+02 2.472993999999999915e+02 2.472677999999999940e+02 2.472324999999999875e+02 2.471830999999999960e+02 2.471466000000000065e+02 2.471158000000000072e+02 2.470791000000000111e+02 2.470449000000000126e+02
3.056188059999999916e-04 3.055339899999999780e-04 3.054570379999999833e-04 3.051273239999999871e-04 3.051739639999999972e-04 3.052482820000000001e-04 3.051651509999999757e-04 3.051696450000000163e-04 3.050853909999999797e-04 3.049657750000000253e-04 3.048680509999999815e-04 3.049129859999999740e-04 3.048775999999999895e-04 3.046006850000000047e-04 3.048652949999999893e-04 3.049074219999999805e-04 3.046821829999999949e-04 3.046726339999999869e-04 3.048130570000000131e-04 3.044406819999999911e-04
9.290847430000000531e-03 9.293951260000000644e-03 9.293757119999999233e-03 9.287706729999999425e-03 9.288927679999999659e-03 9.285951319999999343e-03 9.282315980000000605e-03 9.284185270000000142e-03 9.281156840000000588e-03 9.276527309999999318e-03 9.281306309999999213e-03 9.279700530000000586e-03 9.273175099999999421e-03 9.278197619999999438e-03 9.276211770000000745e-03 9.277691790000000549e-03 9.271553639999999263e-03 9.271141139999999545e-03 9.272216070000000379e-03 9.269072419999999785e-03
3.289461034664735439e-02 3.287449884905033898e-02 3.286690560727716093e-02 3.285281640239732376e-02 3.285351921267191944e-02 3.287205279038658834e-02 3.287597100309010839e-02 3.286983576104357541e-02 3.287148318463282981e-02 3.287499349797096126e-02 3.284753684635153409e-02 3.285806314700114028e-02 3.287736904698370516e-02 3.282972593118791554e-02 3.286527976710906795e-02 3.286457762356858464e-02 3.286204177102727830e-02 3.286247392842516629e-02 3.287380866654027178e-02 3.284478405229678682e-02
