9.968099999999999739e+01 9.972610000000000241e+01 9.976069999999999993e+01 9.979869999999999663e+01 9.984210000000000207e+01 9.987420000000000186e+01 9.990590000000000259e+01 9.994780000000000086e+01 9.997729999999999961e+01 1.000180000000000007e+02
-1.292303119999999987e-06 -1.246807089999999958e-06 -9.710169609999999037e-07 -1.176031489999999929e-06 -1.055272459999999923e-06 -1.170980030000000077e-06 -1.060890859999999962e-06 -1.476533959999999913e-06 -1.395090450000000078e-06 -1.205243120000000053e-06
-5.908109689999999938e-05 -5.908213649999999784e-05 -5.909650450000000142e-05 -5.909749659999999995e-05 -5.909060399999999726e-05 -5.908898899999999948e-05 -5.907849889999999924e-05 -5.909253269999999923e-05 -5.908733319999999938e-05 -5.908067919999999740e-05
2.187337723582447740e-02 2.110294521932191969e-02 1.643103884426869860e-02 1.989985291525868047e-02 1.785854922044797372e-02 1.981722906106923171e-02 1.795730899994143343e-02 2.498681123545750532e-02 2.361065180040990835e-02 2.039995369586069390e-02
