1.685209999999999866e+02 1.685456000000000074e+02 1.685730000000000075e+02 1.686017999999999972e+02 1.686263999999999896e+02 1.686511000000000138e+02 1.686760999999999910e+02 1.687004000000000019e+02 1.687281000000000120e+02 1.687507999999999981e+02
3.788165049999999822e-03 3.878706999999999901e-03 3.810946109999999946e-03 3.744993949999999953e-03 3.828694929999999861e-03 3.784160280000000137e-03 3.709256780000000104e-03 3.658874040000000168e-03 3.712108679999999872e-03 3.730683880000000216e-03
3.662960869999999846e-07 3.683562869999999755e-07 3.674651870000000053e-07 3.711418240000000257e-07 3.683566969999999804e-07 3.715327320000000029e-07 3.788837439999999910e-07 3.637368989999999743e-07 3.681361839999999876e-07 3.651844339999999824e-07
1.034181140460831557e+04 1.052977005385006487e+04 1.037090381571302350e+04 1.009046598316011841e+04 1.039398757015133015e+04 1.018526755268496890e+04 9.789960215342467563e+03 1.005912254175785529e+04 1.008352028769874960e+04 1.021588965098112749e+04
