1.480689000000000135e+02 1.481255999999999915e+02 1.481854999999999905e+02 1.482386999999999944e+02 1.482999000000000080e+02 1.483574999999999875e+02 1.484129000000000076e+02 1.484746000000000095e+02 1.485296999999999912e+02 1.485945000000000107e+02
2.494167739999999904e-03 2.530392990000000179e-03 2.487039580000000201e-03 2.498544789999999991e-03 2.526766670000000093e-03 2.457775680000000035e-03 2.490991509999999822e-03 2.477526890000000207e-03 2.512817330000000071e-03 2.565204000000000182e-03
4.733794049999999801e-07 4.785603790000000167e-07 4.706536619999999919e-07 4.569525190000000044e-07 4.722110129999999866e-07 4.676428980000000013e-07 4.895841170000000258e-07 4.678105160000000237e-07 4.803403649999999726e-07 4.732671199999999840e-07
5.268855623323959662e+03 5.287510418826377645e+03 5.284224432529753358e+03 5.467843345010644043e+03 5.350927022957848749e+03 5.255667712503141956e+03 5.087974514500027908e+03 5.296005124433757373e+03 5.231326603168151451e+03 5.420203288155746122e+03
